iter	Accuracy	Logloss
163	0.8003620818	0.4307905182
164	0.8003620818	0.4307657725
165	0.8005661635	0.4305708223
166	0.8009743267	0.4300080249
167	0.80138249	0.4293281524
168	0.80138249	0.429297039
169	0.80138249	0.4292961242
170	0.80138249	0.4292822129
171	0.8017050706	0.428953732
172	0.801500989	0.4285162031
173	0.8025543136	0.4274724717
174	0.8027254788	0.4270067168
175	0.8029295604	0.4262819541
176	0.8033377237	0.4262531171
177	0.8039499686	0.4254632211
178	0.8039499686	0.4254584223
179	0.8041540502	0.4252122073
180	0.8039499686	0.4246991858
181	0.8048847941	0.4238720169
182	0.8048847941	0.4237647562
183	0.8045622135	0.423691626
184	0.8046477961	0.423377761
185	0.80537854	0.4227204786
186	0.80537854	0.4225873311
187	0.8055826216	0.4223363402
188	0.8063133655	0.4213952263
189	0.8073337737	0.4210613787
190	0.8083870982	0.4203563365
191	0.8092034247	0.4201377143
192	0.8095260054	0.4197067471
193	0.8095260054	0.4197053829
194	0.8089993431	0.4196575916
195	0.8103423319	0.4189303369
196	0.8104279145	0.418283081
197	0.8110730758	0.4178652714
198	0.8111586584	0.4175241228
199	0.8115997381	0.4173402009
200	0.8124160646	0.417108164
201	0.8127057289	0.4166156793
202	0.8129098105	0.416035633
203	0.8127057289	0.4160159898
204	0.8127057289	0.4158777611
205	0.8127057289	0.4158318612
206	0.8134364728	0.4155507563
207	0.8135220554	0.4152386976
208	0.813726137	0.4146025632
209	0.8134364728	0.414329836
210	0.8150164596	0.4138393467
211	0.8159512851	0.4131723842
212	0.8159512851	0.413004697
213	0.8159512851	0.4130046619
214	0.8155102055	0.4125971955
215	0.8156287045	0.4117675635
216	0.8158327861	0.4117624273
217	0.8158327861	0.4117566855
218	0.8168861107	0.411273418
219	0.8169716933	0.4108937493
220	0.8169716933	0.4108722526
221	0.8169716933	0.4106873351
222	0.8167676117	0.4104016997
223	0.8167676117	0.4103982144
224	0.816445031	0.4103257077
225	0.8182620159	0.4097693039
226	0.8185845965	0.4090682772
227	0.8185845965	0.409068276
228	0.8185845965	0.4090682589
229	0.8180579343	0.4090098274
230	0.8184660975	0.4081523029
231	0.8184660975	0.4079366983
232	0.8189927598	0.4074134153
233	0.8189927598	0.4067176027
234	0.8197235037	0.4063668217
235	0.8197235037	0.4063545396
236	0.8208624109	0.405656571
237	0.8212705741	0.405026507
238	0.8212705741	0.4050180249
239	0.8210664925	0.4043987225
240	0.8216787374	0.4039571469
241	0.821882819	0.40369987
242	0.8216787374	0.4035363049
243	0.821882819	0.4028034271
244	0.8222909823	0.4026929898
245	0.8222909823	0.4024551833
246	0.822732062	0.4018454842
247	0.8233443069	0.401527418
248	0.8231073088	0.4007575141
249	0.8231073088	0.4005950235
250	0.8253851232	0.3997257464
251	0.8259117854	0.3990942697
252	0.8259117854	0.3990942622
253	0.8255892048	0.3990931454
254	0.8252666241	0.3990294786
255	0.8251810415	0.3987621767
256	0.8257077038	0.3986096103
257	0.8257077038	0.3980587942
258	0.8261158671	0.3975073745
259	0.8261158671	0.397398697
260	0.8266425293	0.3969302905
261	0.82696511	0.3967457681
262	0.8273732732	0.3960706609
263	0.8265240303	0.3958125419
264	0.8269321936	0.3956792779
265	0.8273403568	0.3949674192
266	0.8272218578	0.3945924997
267	0.8281566834	0.3943509443
268	0.828360765	0.3939656619
269	0.828360765	0.3938129506
270	0.8288874273	0.3926890599
271	0.8292100079	0.3918325451
272	0.8290059263	0.3913077308
273	0.8300263344	0.3909105885
274	0.83096116	0.3899935043
275	0.8316919039	0.3895253379
276	0.8312508242	0.3891730883
277	0.8317774865	0.3886953546
278	0.8328308111	0.3878888026
279	0.8333245569	0.3875169088
280	0.8347004621	0.3865791465
281	0.8345819631	0.385918661
282	0.8345819631	0.3857321608
283	0.8349045438	0.3849187225
284	0.8351086254	0.3846711741
285	0.8351086254	0.3844805897
286	0.8353982896	0.3840169243
287	0.835312707	0.3838331982
288	0.8357208703	0.3835894887
289	0.8362475326	0.3833445539
290	0.8369782765	0.3828459801
291	0.8370111929	0.3821428216
292	0.838031601	0.3817673174
293	0.8381171836	0.3815386355
294	0.8385253469	0.3810309746
295	0.8388479276	0.3808113338
296	0.8391705082	0.3806813776
297	0.8389664266	0.3797618533
298	0.8397827531	0.3792180717
299	0.8410072429	0.3789029818
300	0.8409216603	0.3784287005
301	0.8418564858	0.3777858123
302	0.8417379868	0.3775623905
303	0.8415339051	0.3767480242
304	0.84214615	0.3763577177
305	0.8425543133	0.376087918
306	0.8436076379	0.3755133557
307	0.8423502317	0.3751503341
308	0.8430809756	0.3744555801
309	0.8437261369	0.374084787
310	0.8438117195	0.3737994269
311	0.8446609624	0.3734944192
312	0.8453917063	0.3730998163
313	0.8460368676	0.3727800852
314	0.8461224502	0.372384145
315	0.8464121145	0.3716406036
316	0.8477551033	0.3710522168
317	0.8489795931	0.3706481755
318	0.8489795931	0.3704234629
319	0.8490980921	0.3700231713
320	0.849828836	0.3692034297
321	0.849947335	0.3686917822
322	0.8509677432	0.3682002035
323	0.8521066503	0.3676982807
324	0.8519025687	0.3673187518
325	0.8517840697	0.3671867291
326	0.8517840697	0.3670364763
327	0.8521922329	0.3664893438
328	0.8530414759	0.366378844
329	0.8523963146	0.3661664133
330	0.8529229768	0.365839139
331	0.8527188952	0.3655603189
332	0.8535681381	0.36520375
333	0.8544173811	0.3649672443
334	0.8546214627	0.3644379367
335	0.8547399617	0.3641749669
336	0.8546214627	0.3634038964
337	0.8546214627	0.3632710301
338	0.8544173811	0.3630459828
339	0.8553192902	0.3626090783
340	0.8563396983	0.3621167923
341	0.85654378	0.3617977058
342	0.856662279	0.3611192679
343	0.8580052678	0.3603789033
344	0.8583278484	0.3599051478
345	0.8587360117	0.3592690475
346	0.8593482566	0.3588999347
347	0.8596708372	0.3579802897
348	0.8602830821	0.357587304
349	0.8615075719	0.3570368461
350	0.8621198168	0.3564568919
351	0.8619157352	0.3562184367
352	0.8619157352	0.3557079342
353	0.8615075719	0.3553499155
354	0.8615075719	0.3550580645
355	0.8617116535	0.3546843863
356	0.8624423975	0.3539173786
357	0.8628505607	0.3536463263
358	0.8630546423	0.3534039509
359	0.8630546423	0.3530105284
360	0.8630546423	0.3525713244
361	0.8641079669	0.3520923914
362	0.8639038853	0.3518928682
363	0.8643120485	0.3513012757
364	0.8654509557	0.3507116246
365	0.8655694547	0.3502642878
366	0.8661816996	0.3498751027
367	0.8668268609	0.3493184538
368	0.8673535232	0.3488006719
369	0.8671494416	0.3487440439
370	0.8693416733	0.3483181347
371	0.869052009	0.3475623118
372	0.86893351	0.346957004
373	0.8696642539	0.3464425184
374	0.8697498365	0.3458759291
375	0.8697498365	0.3453491091
376	0.8695457549	0.3449604069
377	0.8695457549	0.3443949454
378	0.8699539182	0.3438261521
379	0.8705661631	0.3431589341
380	0.8710928253	0.3427710284
381	0.8717050702	0.3422832001
382	0.8710928253	0.3413414769
383	0.8717050702	0.340923463
384	0.8721132335	0.3406808773
385	0.8724358141	0.3404085902
386	0.8726398958	0.340006736
387	0.8724358141	0.3393213176
388	0.8726398958	0.3390779893
389	0.8732521407	0.338495405
390	0.8732521407	0.3380300279
391	0.8740684672	0.3374370313
392	0.8738643856	0.337191288
393	0.8742725488	0.3367329698
394	0.8748847937	0.3364630939
395	0.8757011202	0.3359548002
396	0.8757011202	0.3355293541
397	0.8757011202	0.3351776559
398	0.8758196192	0.3345349394
399	0.8760237009	0.3341942705
400	0.8762277825	0.3334317566
401	0.8760237009	0.3331401038
402	0.8760237009	0.3329957633
403	0.8763462815	0.3324519959
404	0.8769585264	0.3319584116
405	0.8765503632	0.3317483988
406	0.8773666897	0.3311900006
407	0.8768400274	0.3307378415
408	0.8768400274	0.3301751339
409	0.877893352	0.3298214449
410	0.8780974336	0.3292697376
411	0.8787425949	0.3285710086
412	0.8785385133	0.3281698472
413	0.8793548398	0.327823478
414	0.8791507581	0.3273603721
415	0.879763003	0.326779378
416	0.8799670847	0.3263009906
417	0.8799670847	0.325860806
418	0.8799670847	0.3256796084
419	0.8799670847	0.3253110969
420	0.8801711663	0.3251703566
421	0.8809874928	0.3247159986
422	0.8811059918	0.3243989498
423	0.8815141551	0.3238345816
424	0.8818367357	0.3236038119
425	0.8820408174	0.323059997
426	0.882244899	0.3228714639
427	0.8826530623	0.322390955
428	0.8826530623	0.3219175962
429	0.8828571439	0.321442929
430	0.8828571439	0.3209930407
431	0.8836734704	0.3204683151
432	0.8839631346	0.3198023446
433	0.8841672163	0.319640125
434	0.883759053	0.3192203434
435	0.8841672163	0.3190998645
436	0.8843712979	0.3183719896
437	0.8841672163	0.3178346884
438	0.8847794612	0.3174549603
439	0.8851020418	0.3171419138
440	0.8853061234	0.3169445653
441	0.8863265316	0.3164091425
442	0.8870572755	0.3156546821
443	0.8870572755	0.315433077
444	0.8882817653	0.3150356312
445	0.887873602	0.3144181298
446	0.887873602	0.3141340329
447	0.8880776837	0.3140242482
448	0.8882817653	0.3134643254
449	0.8888084276	0.3130140988
450	0.8897432531	0.3122603343
451	0.8899473347	0.3118280552
452	0.890473997	0.3113454856
453	0.8905595796	0.3110312126
454	0.8910862419	0.3105063381
455	0.8918169858	0.3102776616
456	0.8914944052	0.3099266623
457	0.8916984868	0.3097723367
458	0.8915799878	0.3094108678
459	0.8925148133	0.3090359266
460	0.8927188949	0.3089584293
461	0.8938578021	0.3085526488
462	0.8942659654	0.308080249
463	0.8949967093	0.3075548709
464	0.8958130358	0.3070268831
465	0.8962211991	0.3064603158
466	0.8960171174	0.3060668317
467	0.8958130358	0.3058695108
468	0.8963396981	0.3054562021
469	0.8960171174	0.3052806878
470	0.8960171174	0.3048034021
471	0.8962211991	0.3042083344
472	0.8964252807	0.3036890542
473	0.8972416072	0.30334436
474	0.8981764328	0.3031286858
475	0.8981764328	0.302918311
476	0.8984990134	0.3026420291
477	0.8982949318	0.302178248
478	0.8989071767	0.3018915768
479	0.8995194215	0.30156332
480	0.9000460838	0.3012706964
481	0.9004542471	0.3008701527
482	0.9009809094	0.3005363314
483	0.9010994084	0.2998879584
484	0.9008953268	0.2994202974
485	0.9012179074	0.299124269
486	0.9010994084	0.2989669619
487	0.9007768277	0.2986122278
488	0.9015931543	0.2979959688
489	0.9018828185	0.2977012781
490	0.9022909818	0.2972357907
491	0.9024950634	0.2971080125
492	0.9034298889	0.2965412539
493	0.9037524696	0.2962101762
494	0.9041606328	0.2957354315
495	0.9039565512	0.295229336
496	0.9049769594	0.2947926651
497	0.9042462154	0.2945796537
498	0.90529954	0.2943427092
499	0.9059117849	0.2940886887
500	0.9060302839	0.2937011993
501	0.9064384472	0.2933790578
502	0.9062343655	0.2928894534
503	0.9071691911	0.2923145699
504	0.9075773543	0.2919572279
505	0.9088347605	0.2916623769
506	0.9083080983	0.2915464812
507	0.9079855176	0.291208357
508	0.907781436	0.2910452426
509	0.9096510871	0.2906528474
510	0.909532588	0.2903610808
511	0.9097366697	0.2900356462
512	0.9100592503	0.2895237459
513	0.9107899942	0.2889135326
514	0.9105859126	0.2886896591
515	0.9111125749	0.2883719616
516	0.9111125749	0.288215016
517	0.9113166565	0.2879571674
518	0.9117248198	0.2877403425
519	0.912132983	0.2873939113
520	0.9123370647	0.2870162585
521	0.9129493095	0.2866045335
522	0.9135615544	0.2862831744
523	0.9135615544	0.2858510437
524	0.9134430554	0.2854464841
525	0.913647137	0.284979575
526	0.9137656361	0.2844475649
527	0.91449638	0.2840839869
528	0.9142922983	0.283758276
529	0.91449638	0.2836159806
530	0.9149045432	0.2832904621
531	0.9156352871	0.2829853682
532	0.9161619494	0.2827297001
533	0.9161619494	0.2824229232
534	0.916366031	0.2820359223
535	0.916247532	0.2816937219
536	0.9169782759	0.2815588823
537	0.9175905208	0.2811733409
538	0.9179986841	0.280596364
539	0.9182027657	0.280090194
540	0.9176761034	0.2797504715
541	0.9176761034	0.2794110846
542	0.9184068473	0.2788428495
543	0.9182883483	0.2785354634
544	0.9179657677	0.2781173135
545	0.9184068473	0.2777384771
546	0.920362081	0.2770997057
547	0.9212969066	0.2766582155
548	0.9215009882	0.2764078106
549	0.9211784076	0.2761091987
550	0.9223173147	0.2756232561
551	0.9223173147	0.2752964957
552	0.9229295596	0.2749145539
553	0.9229295596	0.2745419114
554	0.9233377229	0.2741214671
555	0.9234562219	0.2737561017
556	0.9232521403	0.2736071613
557	0.9234562219	0.2733762662
558	0.9234562219	0.2729614585
559	0.9236603035	0.2727017511
560	0.9236603035	0.2722172554
561	0.9245095465	0.2717046646
562	0.9245095465	0.2713873146
563	0.9247136281	0.2710892043
564	0.9245095465	0.2707516909
565	0.9251217913	0.2705375551
566	0.925325873	0.2703105381
567	0.9257340362	0.2697215282
568	0.9259381179	0.2695951234
569	0.9263462811	0.2690933924
570	0.9263462811	0.2687055523
571	0.9271626076	0.2684295334
572	0.9267544444	0.268333697
573	0.9261421995	0.268001789
574	0.9263462811	0.2679470673
575	0.9265503628	0.2676433942
576	0.9263462811	0.267252693
577	0.9263462811	0.2669035236
578	0.9263462811	0.2668493247
579	0.9271626076	0.2663293019
580	0.9278933516	0.266115358
581	0.9287096781	0.2655518626
582	0.9279789342	0.2652237046
583	0.9283870974	0.2650945306
584	0.9287952607	0.2649234131
585	0.9295260046	0.2646424315
586	0.9296115872	0.264569279
587	0.9300526669	0.2642575958
588	0.9300526669	0.263851124
589	0.9302567485	0.2635428592
590	0.9306649118	0.2634388063
591	0.9309019098	0.2631715693
592	0.9318367353	0.2628968468
593	0.9322448986	0.2624519235
594	0.9322448986	0.262093116
595	0.9322448986	0.2620164857
596	0.9326530619	0.2617401041
597	0.9326530619	0.2613527101
598	0.9328571435	0.2611065254
599	0.9328571435	0.2607558936
600	0.9328571435	0.2606146266
601	0.9328571435	0.2603406045
602	0.9334693884	0.2600287705
603	0.93367347	0.2598704526
604	0.93367347	0.2597817135
605	0.9331468077	0.25955211
606	0.9331468077	0.2595014281
607	0.9333508894	0.2593166238
608	0.93367347	0.2591415639
609	0.933554971	0.2588222285
610	0.9340816333	0.2585488962
611	0.9338775516	0.2583240741
612	0.9342857149	0.2579458907
613	0.9348979598	0.2577477085
614	0.9348979598	0.2576404052
615	0.9339631342	0.257477889
616	0.9348979598	0.2569428875
617	0.935306123	0.2567499144
618	0.9347794608	0.2563685296
619	0.9347794608	0.2562191767
620	0.9349835424	0.2561172213
621	0.9353917057	0.2558252335
622	0.9353917057	0.25557434
623	0.9355957873	0.255181237
624	0.9362409486	0.2547772046
625	0.9362409486	0.2547126653
626	0.9362409486	0.254407027
627	0.9359183679	0.2540293442
628	0.9363265312	0.2535079327
629	0.9365306128	0.253413396
630	0.9370572751	0.2529740356
631	0.9381961823	0.2525206348
632	0.9379921006	0.2523006523
633	0.9381961823	0.2518997176
634	0.9386899281	0.2516656778
635	0.9394206721	0.2510332202
636	0.9394206721	0.2508177058
637	0.9398288353	0.2503469114
638	0.9396247537	0.24996987
639	0.9399473343	0.2498220532
640	0.9409677425	0.2494364387
641	0.9416984864	0.248856985
642	0.9419881506	0.248650727
643	0.9431270578	0.2483307184
644	0.9437393027	0.2480002618
645	0.9440618833	0.2473832713
646	0.9441803824	0.2471891782
647	0.944384464	0.2469771256
648	0.944384464	0.246539768
649	0.9449967089	0.2461756571
650	0.9452007905	0.2458766562
651	0.9454048721	0.2458175319
652	0.9454048721	0.245499353
653	0.9458130354	0.2451730631
654	0.9458130354	0.2450175338
655	0.9458130354	0.2447945177
656	0.9456089538	0.2445494193
657	0.9458130354	0.244423177
658	0.9458130354	0.2443987624
659	0.9458130354	0.2442468654
660	0.946017117	0.2439315462
661	0.946017117	0.2437233822
662	0.9468334436	0.2435972728
663	0.9466293619	0.2433597402
664	0.9470375252	0.2430569226
665	0.9466293619	0.2424522313
666	0.9472416068	0.242142822
667	0.9474456884	0.2420154098
668	0.9473601058	0.2418051517
669	0.9491112579	0.2413356988
670	0.9493153395	0.2410273816
671	0.9489927589	0.2408241778
672	0.9491968405	0.2405003858
673	0.9491968405	0.24031829
674	0.9491968405	0.2402049617
675	0.9495194211	0.23986099
676	0.9496050038	0.2396756274
677	0.950131666	0.2393912534
678	0.950131666	0.2391726523
679	0.9498090854	0.2390981204
680	0.9502172486	0.2388347743
681	0.950013167	0.2387321737
682	0.9505398293	0.2383520432
683	0.9508624099	0.2380033531
684	0.9506583283	0.2374331825
685	0.9508624099	0.2373446756
686	0.9507439109	0.2369467373
687	0.9509479926	0.2368137034
688	0.9510664916	0.2364488112
689	0.9512705732	0.2363647091
690	0.9510664916	0.2362961334
691	0.9510664916	0.2361752343
692	0.9504542467	0.2358348371
693	0.9510664916	0.2356707853
694	0.9510664916	0.2355040171
695	0.9514746548	0.235271043
696	0.9514746548	0.2351512272
697	0.9517972355	0.2347369523
698	0.9522053987	0.2342722923
699	0.9520868997	0.2340013924
700	0.9524094804	0.2337655879
701	0.9530217253	0.2335208539
702	0.9530217253	0.2333300801
703	0.9533443059	0.2328002455
704	0.9530217253	0.2325813808
705	0.9533443059	0.2322162672
706	0.9535483875	0.2319434959
707	0.9539565508	0.2315011781
708	0.9540421334	0.2311315191
709	0.9546543783	0.2309100346
710	0.9544502967	0.2307713871
711	0.9544502967	0.2307322307
712	0.9551810406	0.2303621863
713	0.9557077029	0.2300590172
714	0.9557077029	0.2299794439
715	0.9555036212	0.2298031974
716	0.9557077029	0.229702473
717	0.9551810406	0.2294010902
718	0.9547728773	0.2292930716
719	0.9553851222	0.2290672802
720	0.9553851222	0.2290002838
721	0.9553851222	0.2285376736
722	0.9559973671	0.2282735903
723	0.9557932855	0.2281701521
724	0.9569651091	0.2280570126
725	0.9562343651	0.2278391437
726	0.9563528642	0.227652494
727	0.9558262019	0.2274606939
728	0.9560302835	0.2274116478
729	0.9565569458	0.2272529773
730	0.9567610274	0.227016218
731	0.9565569458	0.2268941453
732	0.9571691907	0.2265791552
733	0.95684661	0.2262526562
734	0.9581895988	0.2258091732
735	0.9581895988	0.2254888893
736	0.9579855172	0.225332553
737	0.9585977621	0.2249521099
738	0.9585977621	0.2247711395
739	0.9592955896	0.2244544082
740	0.9594996712	0.2240471697
741	0.9599078345	0.2238992544
742	0.9604344968	0.2236684135
743	0.9603159977	0.2233980382
744	0.9605200794	0.2229866018
745	0.9604344968	0.2226314886
746	0.96084266	0.2224962722
747	0.96084266	0.2223164593
748	0.9606385784	0.2221335925
749	0.96084266	0.2219083258
750	0.9612508233	0.2214930615
751	0.9617774856	0.221079763
752	0.9616589865	0.2208111591
753	0.9618630682	0.2204851384
754	0.9624753131	0.2201479653
755	0.9622712314	0.2198885339
756	0.9622712314	0.219636343
757	0.9622712314	0.2195040355
758	0.9622712314	0.2193713258
759	0.9625938121	0.2192045916
760	0.9622712314	0.218945866
761	0.9620671498	0.2185924693
762	0.9622712314	0.218404527
763	0.9624753131	0.2181624646
764	0.9624753131	0.2178543251
765	0.9624753131	0.217527162
766	0.9626793947	0.217339888
767	0.9626793947	0.2170534251
768	0.9626793947	0.2167612178
769	0.9628834763	0.2165882703
770	0.9628834763	0.2163589709
771	0.963087558	0.2160209872
772	0.9628834763	0.2157265399
773	0.9632916396	0.2153785836
774	0.9634957212	0.2149873115
775	0.9636998028	0.2147914811
776	0.9639038845	0.2145054149
777	0.9634957212	0.2143886192
778	0.9634957212	0.2141721303
779	0.9644305467	0.2139863323
780	0.96483871	0.2135920998
781	0.96483871	0.2134829857
782	0.9656550365	0.2132563083
783	0.9656550365	0.2128905491
784	0.9654509549	0.2128240742
785	0.9653324559	0.2126284466
786	0.9653324559	0.2121661008
787	0.9657406191	0.2117899051
788	0.9659447008	0.211470053
789	0.9659447008	0.2111623022
790	0.966352864	0.210922269
791	0.9666754447	0.2107818169
792	0.9670836079	0.2106979891
793	0.9666754447	0.2102948476
794	0.9662672814	0.210117459
795	0.9662672814	0.2099432515
796	0.966471363	0.209488681
797	0.9660631998	0.2090930708
798	0.9660631998	0.20901145
799	0.9660631998	0.2088393668
800	0.9662672814	0.2087276364
801	0.9669980253	0.208408315
802	0.9669980253	0.2082927635
803	0.9674061886	0.2079037709
804	0.9674061886	0.207842115
805	0.9680184335	0.2075502736
806	0.9681369325	0.2073362872
807	0.9678143518	0.2071833861
808	0.9682225151	0.2069860114
809	0.9685450958	0.2066724656
810	0.9685450958	0.2064175408
811	0.9685450958	0.2061906449
812	0.9685450958	0.2059916265
813	0.9680184335	0.2058725302
814	0.9680184335	0.2057703739
815	0.96883476	0.2054878866
816	0.96883476	0.2053711295
817	0.9692429233	0.2050705661
818	0.9694470049	0.2048179501
819	0.9699736672	0.2044838247
820	0.9697695855	0.2041815301
821	0.9697695855	0.2040364855
822	0.9699736672	0.2039117119
823	0.9699736672	0.2038662438
824	0.9699736672	0.2036474088
825	0.9697695855	0.2031836586
826	0.9697695855	0.2030259826
827	0.9699736672	0.2025471187
828	0.9699736672	0.2022638389
829	0.9701777488	0.2017989684
830	0.9701777488	0.2014119906
831	0.9703818304	0.2012772305
832	0.9703818304	0.2011669653
833	0.9703818304	0.2010256969
834	0.9705859121	0.200877327
835	0.9707899937	0.2006090772
836	0.9709940753	0.2002113583
837	0.9709940753	0.2000194947
838	0.9709940753	0.1999318609
839	0.9717248192	0.1995974888
840	0.9716063202	0.1992610312
841	0.9720144835	0.199013393
842	0.9722185651	0.1987906856
843	0.9725411457	0.1986165604
844	0.9726267284	0.1982571897
845	0.9727452274	0.1980439298
846	0.972949309	0.1977267279
847	0.9731533906	0.1973814906
848	0.9733574723	0.1971792722
849	0.9733574723	0.1971026157
850	0.9731533906	0.1968834385
851	0.9735615539	0.1965950225
852	0.9739697172	0.1962372009
853	0.9743778804	0.1960277188
854	0.974581962	0.1955568745
855	0.974581962	0.1954432439
856	0.974581962	0.1952812106
857	0.974581962	0.1949707829
858	0.974581962	0.1948002462
859	0.9747860437	0.1945940081
860	0.9747860437	0.1942542454
861	0.974581962	0.1941513543
862	0.9751086243	0.1936735688
863	0.9751086243	0.1934213585
864	0.9751086243	0.1933123168
865	0.9751086243	0.1931774032
866	0.9751086243	0.1929783824
867	0.9751086243	0.1926600883
868	0.9751086243	0.1923398436
869	0.9751086243	0.1922860361
870	0.9757208692	0.1922005082
871	0.9756352866	0.1917771795
872	0.9758393682	0.1915480284
873	0.9756352866	0.1914016487
874	0.9756352866	0.1911913762
875	0.9756352866	0.191129182
876	0.9760434499	0.1908268247
877	0.9760434499	0.1907691269
878	0.9764516131	0.1904800024
879	0.9762475315	0.1902788078
880	0.9762475315	0.1900430911
881	0.9764516131	0.1899581413
882	0.9764516131	0.1898783601
883	0.9764516131	0.1898262814
884	0.9764516131	0.1895723454
885	0.9766556948	0.1895124586
